,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,wp_evi,wp_lswi2,wp_ndvi,wp_LST.day,wp_LST.night,LW_IN.wp,LW_IN.si,LW_IN
567,2.57,0.533882572704,10.35,31,1.0,10.6916666667,13.9356,2.84583333333,2014,7.06535602348,212.548789524,13.7795522294,13.9049739037,-0.125421674334,3.21940933471,1.74214593739,0.170492143156,0.103472872,0.360518491594,15.0595686021,6.63316185126,26.9789668418,26.3832044625,26.9789668418
568,2.06,0.524237208474,8.81666666667,32,0.0,9.97083333333,14.1264,2.08333333333,2014,4.97633871408,193.396814316,11.4884192195,13.6167869308,-2.12836771123,3.07832723592,1.41271964214,0.170022285609,0.101776782,0.360213191516,14.9972381034,6.75579246227,24.111311318,22.6638949489,24.111311318
569,0.47,0.174585477281,6.24166666667,33,3.1,9.40833333333,2.934,3.3875,2014,0.310629288103,216.321567397,11.5092433771,13.5961790027,-2.08693562561,-0.762957790053,1.17647834902,0.169552428063,0.100080692,0.359907891437,14.9164606003,6.87740071998,27.3262093702,27.2719725209,27.3262093702
570,1.93,0.260868615934,7.95,34,0.0,9.3125,14.1012,2.67083333333,2014,6.17884252952,221.932265094,13.7855160356,14.2001849334,-0.414668897857,2.66941224125,1.85561935463,0.169082570516,0.098384602,0.359602591359,14.8172360928,6.99798662439,24.9893086265,24.6890715108,24.9893086265
571,1.38,0.237019473106,6.80416666667,35,0.0,9.30416666667,10.8252,1.79166666667,2014,4.12946662344,199.965538427,11.452952024,14.0467633722,-2.59381134819,1.756314308,1.40240274511,0.168612712969,0.096688512,0.359297291281,14.699564581,7.1175501755,25.0107590082,24.5252306049,25.0107590082
572,1.64,0.270867487032,7.79583333333,36,1.3,8.81666666667,11.7612,1.93333333333,2014,5.98088632858,205.305253752,13.140948413,14.2097829371,-1.06883452414,2.39378899455,1.65731026536,0.168142855422,0.094992422,0.358991991203,13.65,7.23609137331,26.4895646492,26.3810826626,26.4895646492
573,1.21,0.142292543226,8.6875,37,7.3,9.15416666667,7.8984,4.5875,2014,5.43636370214,246.711622295,14.6866699343,14.248765116,0.437904818293,0.668154219025,1.96521396576,0.167672997875,0.093296332,0.358686691125,14.4494933454,7.35361021781,29.2878716086,30.0674927893,29.2878716086
574,0.25,0.097424676342,9.72916666667,38,17.8,9.375,2.7324,5.60833333333,2014,1.63238114804,292.37348531,16.2740651877,15.1112665513,1.16279863632,-1.52931955002,1.58098324834,0.167203140328,0.091600242,0.358381391047,14.3983192245,7.47010670902,30.1595294486,31.6333929751,30.1595294486
575,0.09,0.0922161421939,11.7375,39,34.4,9.9,1.7604,5.825,2014,1.51664366255,317.381433669,19.1115007641,16.5526393305,2.55886143361,-1.32362306965,1.47290716454,0.166733282781,0.089904152,0.358076090969,14.4099237018,7.58558084692,31.6975431995,32.7445354962,31.6975431995
576,0.23,0.105295352339,13.9125,40,21.7,10.8833333333,3.2868,4.0,2014,2.83786825473,253.13446712,16.5040720805,15.5818246636,0.92224741685,-0.554232000442,0.88927415146,0.166263425234,0.088208062,0.357770790891,14.4843067775,7.70003263152,32.6745598114,33.7467249872,32.6745598114
577,0.71,0.192926584695,13.4791666667,41,0.5,11.5083333333,5.6484,2.725,2014,3.52834429049,191.801796261,16.8872975889,15.186298468,1.70099912094,0.12617309385,1.26839217693,0.165793567688,0.086511972,0.357465490812,14.6214684515,7.81346206281,31.4682712751,29.8660399541,31.4682712751
578,1.17,0.154328220155,11.8875,42,0.0,11.4958333333,9.2844,2.15833333333,2014,4.32963354037,221.37265755,15.9151403021,14.6457844279,1.26935587417,1.28697074204,0.958660524205,0.165323710141,0.084815882,0.357160190734,14.8214087239,7.92586914081,28.4092170846,27.1096227719,28.4092170846
579,1.67,0.251454522021,12.0375,43,0.0,11.4791666667,11.268,2.05,2014,5.54829879872,213.410856489,14.5810913728,15.0275533454,-0.446461972667,2.05253763494,1.15657965998,0.164853852594,0.083119792,0.356854890656,15.0841275946,8.0372538655,28.1834365362,28.4701692173,28.1834365362
580,2.08,0.273473160979,14.8583333333,44,0.0,11.9791666667,13.0536,2.22083333333,2014,7.12721255887,239.617344162,17.2090191811,15.2464767572,1.96254242388,3.3019743011,1.05497101459,0.164383995047,0.081423702,0.356549590578,16.07,8.14761623689,29.8269194608,29.332768902,29.8269194608
581,1.32,0.244807624059,14.1541666667,45,0.0,12.3791666667,7.848,2.51666666667,2014,3.60324254317,207.003468206,16.5427167195,15.642884704,0.899832015502,1.3250395216,0.747752347027,0.1639141375,0.079727612,0.3562442905,15.7979011309,8.25695625498,30.2216964022,30.0006352802,30.2216964022
582,0.79,0.20678290495,12.7625,46,0.0,12.0958333333,5.5188,2.275,2014,1.97186383865,235.217950508,14.2960695453,15.5932555005,-1.29718595512,0.213323174514,0.641907169301,0.163444279953,0.078031522,0.355938990422,16.2489557965,8.36527391976,29.8340617982,29.9666802628,29.8340617982
583,2.64,0.413537570963,12.5583333333,47,0.2,12.2333333333,16.1424,2.44166666667,2014,8.89970019794,257.191170389,16.0227189416,15.6468977797,0.37582116194,3.63247071185,1.9881776616,0.162974422406,0.076335432,0.355633690344,16.7627890605,8.47256923125,28.2134416783,25.9915586181,28.2134416783
584,2.52,0.324402415981,10.3125,48,0.1,11.6208333333,14.5872,2.575,2014,6.45607416559,291.78146994,15.8518033714,16.0612109619,-0.209407590562,3.26552352921,1.64241363351,0.162504564859,0.074639342,0.355328390266,17.3394009228,8.57884218943,25.6394970502,25.1631235154,25.6394970502
585,1.99,0.376842616283,12.1791666667,49,0.0,11.5041666667,11.4912,2.25416666667,2014,5.16521950038,266.032651249,15.5826342073,16.2045350908,-0.621900883522,2.3716780518,1.35520494782,0.162034707312,0.072943252,0.355023090188,17.9787913834,8.68409279431,27.7511347962,26.6226138799,27.7511347962
586,3.29,0.515599348142,13.125,50,0.0,11.8875,16.7004,4.0125,2014,7.58854908197,290.869119467,16.6861050506,16.4425706659,0.243534384727,3.18640026631,1.79943666963,0.161564849766,0.071247162,0.354717790109,18.6809604423,8.78832104589,26.4651762778,25.6331134933,26.4651762778
587,2.85,0.592902882829,12.0458333333,51,0.0,11.5583333333,14.6016,2.31666666667,2014,6.16582603918,253.331909196,13.1608831515,16.3348845241,-3.17400137262,3.57410791254,1.34157443005,0.161094992219,0.069551072,0.354412490031,19.4459080996,8.89152694416,26.2572569943,25.6497853263,26.2572569943
588,3.15,0.625472163549,13.0541666667,52,0.0,11.3,17.0676,2.25416666667,2014,8.45710772644,260.069754504,14.00131467,16.4758865821,-2.47457191211,4.9930223934,1.45673002865,0.160625134672,0.067854982,0.354107189953,20.23,9.29,26.6789222494,26.4859373852,26.6789222494
589,3.18,0.593189263266,13.25,53,0.0,11.3458333333,17.172,2.32083333333,2014,8.1437717835,281.016660187,14.8962759779,17.0700332529,-2.17375727503,4.69121477873,1.42641652717,0.160155277125,0.066158892,0.353801889875,21.0723458537,9.09487168081,26.7543463312,25.2399377887,26.7543463312
590,2.76,0.450034251754,12.7833333333,54,0.0,11.4416666667,17.7516,1.55833333333,2014,8.55164331445,276.89979385,14.9677941672,17.036264876,-2.06847070888,4.60514940153,1.49389410067,0.159685419578,0.064462802,0.353496589797,21.7502492399,9.19501051918,27.1053351619,25.1369799358,27.1053351619
591,2.8,0.458478885026,12.8583333333,55,0.1,11.4541666667,17.82,1.39583333333,2014,8.8349400041,280.281282689,14.8980955039,17.1325205432,-2.23442503924,5.14301784313,1.38290017553,0.159215562031,0.062766712,0.353191289719,22.3073445138,9.29412700425,27.2936802313,27.0890976479,27.2936802313
592,2.88,0.392319890339,13.0625,56,0.0,11.5916666667,16.5492,2.77916666667,2014,8.70674794212,314.763886911,16.1664621178,17.9438260249,-1.77736390709,4.42212278282,1.55390352998,0.158745704484,0.061070622,0.352885989641,22.7436316753,9.39222113601,27.7639863273,26.6570562327,27.7639863273
593,0.85,0.184148857004,12.7958333333,57,11.4,11.9625,4.3812,5.3875,2014,2.66405631015,338.435257999,17.9465404192,18.6478272216,-0.701286802442,-0.26209250731,1.29635342686,0.158275846937,0.059374532,0.352580689562,23.0591107244,9.48929291448,31.2387374108,31.9744691781,31.2387374108
594,1.73,0.327722804243,13.4916666667,58,0.9,12.1208333333,8.8128,3.4875,2014,5.76141467477,325.899927634,16.910786836,18.0470846672,-1.13629783119,1.56262024731,1.56546143142,0.157805989391,0.057678442,0.352275389484,23.2537816612,9.58534233964,30.1237495257,30.0473225349,30.1237495257
595,0.84,0.189582522556,12.7125,59,22.6,12.2625,5.0472,5.14583333333,2014,3.03707302573,331.777284181,17.5283970174,18.5716010425,-1.04320402512,0.14085210343,1.21994290283,0.157336131844,0.055982352,0.351970089406,23.3276444857,9.6803694115,30.9853172742,31.1709359298,30.9853172742
596,3.15,0.363061236934,13.7583333333,60,2.3,12.3458333333,13.8276,5.55,2014,8.64304771005,350.415682033,17.7635296717,18.8011056606,-1.03757598897,3.68146429728,1.74456457459,0.156866274297,0.054286262,0.351664789328,23.2806991977,9.77437413005,29.417620477,29.063111843,29.417620477
597,0.76,0.212121652057,12.3708333333,61,0.1,12.4583333333,5.4396,3.0625,2014,1.89421419016,336.872096637,17.2930529263,18.8007966008,-1.50774367455,-0.129756381844,1.00785925658,0.15639641675,0.052590172,0.35135948925,23.1129457974,9.86735649531,29.7599036321,29.8580051698,29.7599036321
598,0.48,0.119975814604,11.3,62,2.3,12.1,4.9968,1.95416666667,2014,2.8983497577,361.490926018,15.7829226584,18.2786757675,-2.49575310915,0.270411549791,0.952187691149,0.155926559203,0.050894082,0.351054189172,22.8243842848,9.95931650726,30.5094755668,31.0958018309,30.5094755668
599,1.43,0.16674539265,13.2041666667,63,0.3,12.4958333333,9.8712,2.1375,2014,6.54733809296,312.800849371,15.9186846578,18.5993114328,-2.68062677491,1.98213034655,1.23843469311,0.155456701656,0.049197992,0.350748889094,22.4150146598,10.0502541659,31.2048368829,32.2742162266,31.2048368829
600,1.75,0.282885211353,15.5125,64,2.7,12.9541666667,10.6848,1.92916666667,2014,7.05192554092,354.770763305,18.1975804185,19.6462363947,-1.44865597619,2.27213809013,1.30512884767,0.154986844109,0.047501902,0.350443589016,21.8848369224,10.1401694713,32.0328502057,32.7749465546,32.0328502057
601,3.31,0.373439206955,14.825,65,0.1,13.6833333333,17.7876,3.55416666667,2014,9.87956615248,454.394847495,22.8742512074,20.9128997502,1.96135145722,3.79001897381,2.88233870627,0.154516986563,0.045805812,0.350138288937,21.2338510727,10.2290624233,28.5125598676,28.4131374032,28.5125598676
602,3.72,0.523620616447,14.025,66,0.0,13.5,19.1988,3.475,2014,9.6119891475,451.661638617,18.5451364406,19.9766300753,-1.43149363471,4.72789331613,2.05935153455,0.154047129016,0.044109722,0.349832988859,20.4620571107,10.3169330221,26.8127936877,26.1525796961,26.8127936877
603,2.9,0.49522921208,14.4041666667,67,0.0,13.2708333333,17.6148,1.3875,2014,8.9888205515,383.092354889,17.2724162939,19.8135705351,-2.54115424118,4.89456031381,1.72970821779,0.153577271469,0.042413632,0.349527688781,19.5694550362,10.4037812675,28.0989547044,27.3034723019,28.0989547044
604,1.57,0.357993272901,15.7291666667,68,0.0,13.675,9.666,1.6,2014,5.71848584397,378.585267932,18.5825329706,20.3446565477,-1.76212357714,2.33248905369,0.981732463394,0.153107413922,0.040717542,0.349222388703,18.49,10.4896071596,31.3207287223,31.2776599519,31.3207287223
605,3.85,0.628054100024,15.6333333333,69,0.0,14.0916666667,19.134,3.42083333333,2014,10.9088541123,450.987501393,18.688893345,20.879146743,-2.19025339801,4.93475057528,2.20959596512,0.152637556375,0.039021452,0.348917088625,17.687725173,10.5744106985,28.9241221179,28.3466925914,28.9241221179
606,6.09,0.877747761789,14.25,70,0.0,13.625,21.1608,7.05,2014,10.2422530885,498.989288752,18.9440843864,20.9091253561,-1.96504096969,4.92824192171,2.75514563653,0.152167698828,0.037325362,0.348611788547,17.2303946295,10.658191884,25.6365352218,24.1888413773,25.6365352218
607,5.84,1.06722076568,15.8875,71,0.0,13.2,21.438,5.08333333333,2014,10.5093523582,477.072242807,18.040689851,20.8489987069,-2.80830885585,6.24498486668,2.42135995598,0.151697841281,0.035629272,0.348306488469,17.184053219,10.7409507163,26.2626940246,24.6861469233,26.2626940246
608,4.38,0.936894634701,15.3666666667,72,0.0,13.275,21.6216,2.95416666667,2014,10.7853018224,533.136204763,19.5365678168,21.2669092827,-1.73034146594,5.96788782838,2.6401154748,0.151227983734,0.033933182,0.348001188391,17.5487009416,10.8226871952,26.4294083655,24.9138124456,26.4294083655
609,1.17333333333,0.451750809927,13.3944444444,73,0.0,13.5611111111,7.3488,1.85555555556,2014,9.89572026483,478.409817089,19.0085778372,21.3361394808,-2.32756164355,5.04348479988,1.89493311191,0.150758126188,0.032237092,0.347695888312,18.3243377971,10.9034013208,27.4912479702,26.5643027355,27.4912479702
610,3.98,0.802085686903,16.5916666667,74,0.0,13.6,21.3804,1.89583333333,2014,11.2487049485,476.084495285,18.0344645327,21.4529975341,-3.41853300137,6.33999806845,2.16713787683,0.150288268641,0.030541002,0.347390588234,19.5109637856,10.9830930931,28.0110224916,27.0030974072,28.0110224916
611,4.15,0.743887480082,16.175,75,0.0,13.7583333333,21.582,2.3625,2014,11.1269810798,505.026271761,17.4055130909,22.4820386275,-5.07652553653,6.07163816813,2.57077564038,0.149818411094,0.028844912,0.347085288156,21.1085789071,11.0617625122,27.9561992825,27.242715361,27.9561992825
612,5.36,0.801496259745,15.0,76,0.0,13.9083333333,21.8592,6.08333333333,2014,11.4299057675,508.583690069,18.4324490087,22.1466518477,-3.71420283901,5.21941379315,3.15250879758,0.149348553547,0.027148822,0.346779988078,22.97,10.29,26.4972700061,25.1456835347,26.4972700061
613,5.74,0.9577573331,14.6041666667,77,0.0,13.5125,22.2984,5.0375,2014,11.1608464337,470.097055055,16.8464136681,20.7843271758,-3.93791350772,5.44102526947,3.00375795132,0.148878696,0.025452732,0.346474688,25.0748572743,11.2160342903,25.9428008199,24.4659514189,25.9428008199
614,3.77,0.715840450637,13.85,78,0.0,13.15,22.1148,1.74166666667,2014,12.0202026892,492.497194531,17.9364450689,20.9575480989,-3.02110302997,6.25789496565,2.72849121017,0.151585082594,0.0316294655938,0.348214298375,26.5196819705,11.2916366494,26.916468891,26.0018328205,26.916468891
615,4.06,0.676905366864,15.1666666667,79,0.0,13.4416666667,21.2328,2.19583333333,2014,12.0669098287,490.575108969,17.3898721308,21.7164582032,-4.32658607242,5.82601866729,2.6731506274,0.154291469188,0.0378061991875,0.34995390875,27.4516572501,11.3662166553,28.3821807651,27.5927573109,28.3821807651
616,4.29,0.585521123265,14.425,80,0.0,13.8666666667,21.8844,3.95,2014,11.9749986417,566.350946238,21.8557035372,23.125261422,-1.26955788477,5.99767655536,2.38915616229,0.156997855781,0.0439829327812,0.351693519125,27.8707831132,11.4397743078,27.1180516694,25.7978876267,27.1180516694
617,4.28,0.643199930895,14.6333333333,81,0.0,14.0125,22.3092,3.25,2014,11.9609726435,563.118999483,21.5244802295,22.9360001275,-1.41151989803,6.2872914886,2.51206754937,0.159704242375,0.050159666375,0.3534331295,27.7770595596,11.512309607,26.9187309871,25.5375916392,26.9187309871
618,4.07,0.540611198509,14.2666666667,82,0.0,14.0166666667,22.5144,2.825,2014,12.2515975565,547.554256404,21.3116456762,22.8758765873,-1.56423091106,6.47799512839,2.57379608502,0.162410628969,0.0563363999688,0.355172739875,27.1704865896,11.5838225529,26.9326026825,25.5542597926,26.9326026825
619,4.26,0.741962877997,15.8166666667,83,0.0,14.0791666667,22.9212,1.96666666667,2014,12.400577319,556.153546942,19.4785602736,23.0296120394,-3.5510517658,6.38937294529,2.63802991981,0.165117015562,0.0625131335625,0.35691235025,26.0510642029,11.6543131455,27.929715825,26.6437381734,27.929715825
620,2.27,0.422714888032,13.0333333333,84,0.0,13.9875,11.5956,3.04583333333,2014,4.89858410347,526.691792038,21.4593614972,22.4851319578,-1.02577046059,1.72531215198,1.86576464028,0.167823402156,0.0686898671563,0.358651960625,24.89,12.23,28.2340911932,28.0234001104,28.2340911932
621,2.26,0.258812988263,12.0041666667,85,7.6,13.7625,13.3704,3.31666666667,2014,9.75411827862,537.111716178,19.4228852922,21.6668987614,-2.24401346916,2.99735963506,2.74601469678,0.17052978875,0.07486660075,0.360391571,22.6881321096,11.7925479541,30.1061355169,30.0165337108,30.1061355169
622,1.67,0.336848569715,12.5791666667,86,0.0,13.6708333333,10.3536,2.17916666667,2014,5.71209251246,501.168287062,17.6983088128,21.5316268679,-3.83331805506,1.42473029361,2.03739006789,0.173236175344,0.0810433343437,0.362131181375,21.2735442622,11.8609335365,29.493807115,29.5539898697,29.493807115
623,3.5,0.454868487973,14.7583333333,87,0.0,13.8708333333,18.6948,2.525,2014,11.0646340523,543.424110718,18.3276666896,23.1629831933,-4.83531650362,4.88361710991,2.48862167842,0.175942561937,0.0872200679375,0.36387079175,20.1750288575,11.9289381322,29.7841400414,29.9478123533,29.7841400414
624,0.61,0.25872337333,12.9458333333,88,6.5,14.1125,3.8016,2.9625,2014,1.67943632517,494.444241463,21.1155395806,22.129339489,-1.01379990841,-0.870488085618,1.4850558044,0.178648948531,0.0933968015313,0.365610402125,19.3925858956,11.996561741,30.9673600726,30.6267447499,30.9673600726
625,3.92,0.385976277244,11.8791666667,89,0.0,13.8166666667,21.114,3.90833333333,2014,13.635106805,611.88557216,20.857163141,22.340957867,-1.48379472595,5.46561641889,3.81284447698,0.181355335125,0.099573535125,0.3673500125,18.9262153764,12.063804363,27.2251726365,25.3367874053,27.2251726365
626,1.12,0.207141937023,8.93333333333,90,5.2,13.4083333333,7.4448,3.075,2014,3.52492648966,530.213191216,18.5673311201,20.4315762731,-1.86424515303,0.275406502224,2.19677675887,0.184061721719,0.105750268719,0.369089622875,18.7759172999,12.1306659983,28.4667610918,28.0085523935,28.4667610918
627,1.65,0.195930332668,9.075,91,14.5,12.6875,10.6956,3.5,2014,8.05242748618,567.71264968,16.6708650945,20.3196213663,-3.64875627181,1.65040983959,3.07880838569,0.186768108313,0.111927002313,0.37082923325,18.9416916661,12.1971466467,29.6711465161,30.4237447702,29.6711465161
628,3.07,0.296783149398,10.3583333333,92,0.1,12.6833333333,20.7252,1.86666666667,2014,13.9190044366,568.925329099,14.5445670399,21.0983875804,-6.55382054044,5.09250206162,3.73288887787,0.189474494906,0.118103735906,0.372568843625,18.73,12.2632463083,29.0086901207,27.5426312758,29.0086901207
629,3.69,0.404331092658,12.1166666667,93,0.0,13.0375,20.3184,2.8875,2014,12.6073179851,638.755109285,12.7077003244,22.7662231159,-10.0585227915,5.13175502782,3.20254881552,0.1921808815,0.1242804695,0.374308454,20.0743079083,12.3289649832,27.8580495603,26.9011263127,27.8580495603
630,2.352,0.255505769252,11.165,94,1.8,13.37,16.0056,2.12,2014,8.69068036312,567.919748013,16.207772583,21.8842722124,-5.67649962943,2.36013348385,2.97979365197,0.194887268094,0.130457203094,0.376048064375,20.7468501475,12.3943026712,29.4565652425,28.8100967263,29.4565652425
631,4.28,0.392705028761,13.1083333333,95,0.1,13.2708333333,24.2928,3.19583333333,2014,15.4812062248,700.317497989,18.3818779365,24.821735117,-6.43985718052,6.73830568748,4.18645219482,0.197593654688,0.136633936687,0.37778767475,21.4411651925,12.4592593724,27.5213952693,27.4390381789,27.5213952693
632,5.14,0.731980191583,17.3958333333,96,0.0,14.0083333333,24.498,3.3375,2014,14.9354976043,686.866265164,14.4073275027,24.558168658,-10.1508411553,7.16013420479,3.42951954825,0.200300041281,0.142810670281,0.379527285125,22.1572530435,12.5238350868,28.6277043355,27.5259310127,28.6277043355
633,4.48,0.63051863258,17.7208333333,97,0.0,14.5791666667,24.6816,1.475,2014,14.894091789,780.550975659,19.1487048299,25.3580422871,-6.20933745724,7.82912090596,3.2817012543,0.203006427875,0.148987403875,0.3812668955,22.8951137003,12.5880298144,29.3351773328,28.602584867,29.3351773328
634,4.7,0.658740950837,19.0916666667,98,0.0,15.1,23.8788,1.86666666667,2014,14.9242065593,791.85582407,18.9195269246,26.292586897,-7.37305997241,7.43453892636,3.02296332827,0.205712814469,0.155164137469,0.383006505875,23.654747163,12.6518435552,30.6154431773,30.5070085273,30.6154431773
635,4.78,0.70316283276,17.75,99,0.0,15.7625,23.1372,2.80833333333,2014,13.9180022388,844.156078689,21.1553001573,28.4216861405,-7.26638598323,7.36706003098,3.128678737,0.208419201063,0.161340871063,0.38474611625,24.4361534317,12.7152763092,28.8276484162,27.4319558601,28.8276484162
636,4.82,0.698353292056,16.8458333333,100,0.0,15.6125,25.7796,2.17083333333,2014,15.0458405979,820.726572362,16.8421595784,26.1364779071,-9.29431832874,7.24476628879,3.57355736662,0.211125587656,0.167517604656,0.386485726625,26.11,13.49,28.116587173,27.1802006672,28.116587173
637,3.76,0.423370306496,15.425,101,0.0,15.6541666667,17.9748,3.92083333333,2014,10.3680488363,812.984205429,21.3116665439,27.8372077908,-6.52554124691,4.95303189813,2.44214191538,0.21383197425,0.17369433825,0.388225337,26.0049450287,12.8409988568,29.1863823538,28.3535228885,29.1863823538
638,5.19,0.431938404647,14.2833333333,102,0.0,15.4958333333,25.4448,6.89583333333,2014,16.1847178759,874.621732519,20.2720880304,28.9926125504,-8.72052452004,8.05202631031,3.29653011774,0.216538360844,0.179871071844,0.389964947375,26.6736516412,12.9032886504,27.3024020266,26.1232078158,27.3024020266
639,5.19,0.690238269176,16.5833333333,103,0.0,15.5875,24.2244,4.42916666667,2014,15.3321039724,814.966986925,13.524837899,27.0406603451,-13.5158224461,6.13326555199,3.96643823666,0.219244747437,0.186047805437,0.39170455775,27.2454523439,12.9651974572,28.6941700141,27.105681203,28.6941700141
640,4.96,0.662579925471,17.0041666667,104,0.0,15.9041666667,25.938,2.83333333333,2014,15.475224756,826.484844183,15.8516075694,28.0291912244,-12.1775836549,8.08851456589,3.62625093867,0.221951134031,0.192224539031,0.393444168125,27.7203471367,13.0267252771,28.2883263186,26.840360397,28.2883263186
641,5.2,0.648490631225,16.8916666667,105,0.0,16.0875,26.0496,3.475,2014,15.8299919869,932.991304395,19.2668409367,28.9787799219,-9.71193898522,8.36372185134,3.89384921189,0.224657520625,0.198401272625,0.3951837785,28.0983360195,13.0878721103,28.3308413028,26.9282568304,28.3308413028
642,5.95,0.95788214132,18.9625,106,0.0,16.5541666667,24.9876,3.9,2014,15.1868442837,927.838618145,13.6593100964,29.1644167285,-15.5051066321,6.14822349456,4.3759373336,0.227363907219,0.204578006219,0.396923388875,28.3794189925,13.1486379567,29.540369513,28.3723326924,29.540369513
643,6.0,0.823295613352,18.7541666667,107,0.0,17.0833333333,25.758,3.96666666667,2014,16.2291531773,923.395506083,18.4040488072,30.7906833453,-12.3866345381,7.13473704641,4.23449245369,0.230070293812,0.210754739813,0.39866299925,28.5635960555,13.2090228163,29.7096408678,28.7051365721,29.7096408678
644,5.61,0.72815421854,17.1041666667,108,0.0,17.2708333333,25.1856,4.03333333333,2014,16.0629843219,932.455458528,13.2176775101,30.1196113666,-16.9019338565,6.47481527232,4.59916165551,0.232776680406,0.216931473406,0.400402609625,27.45,14.13,28.975988711,27.955149803,28.975988711
645,6.36,0.671485075197,15.7625,109,0.0,17.1208333333,26.4132,5.925,2014,16.57679785,860.272087196,16.3023738621,29.4352259554,-13.1328520933,7.34009787962,4.29227234803,0.235483067,0.223108207,0.40214222,28.6412324518,13.328649575,27.4741555789,26.4240861564,27.4741555789
646,5.46,0.848736266249,18.1083333333,110,0.0,17.2166666667,26.2224,2.48333333333,2014,16.0893347894,798.741696951,12.8335116896,27.9337343346,-15.100222645,6.69470198189,4.54307773785,0.23670703475,0.224583442563,0.40877219225,28.534691785,13.3878914741,28.8917190626,27.7118437881,28.8917190626
647,5.0,0.902656895491,17.0791666667,111,0.0,17.2458333333,19.5696,3.91666666667,2014,11.1821156986,832.344598262,14.6247850331,29.3186478885,-14.6938628554,4.07935080731,4.0970251126,0.2379310025,0.226058678125,0.4154021645,28.3312452084,13.4467523865,29.5668360071,28.6570285568,29.5668360071
648,6.06,0.588677827085,13.5791666667,112,0.0,16.9875,27.288,6.14166666667,2014,17.8488936387,864.683691142,13.4751672352,28.2550392838,-14.7798720486,7.98342234108,4.8403812511,0.23915497025,0.227533913688,0.42203213675,28.0308927219,13.505232312,27.2981964989,26.5413447767,27.2981964989
649,5.56,0.660600963889,14.3333333333,113,0.0,16.5583333333,26.9316,4.38333333333,2014,16.7364549382,940.116831242,9.30534500886,28.1571625637,-18.8518175548,7.13150893161,4.99263485657,0.240378938,0.22900914925,0.428662109,27.6336343254,13.5633312508,27.1591305119,26.1316894141,27.1591305119
650,4.9,0.480759106982,15.6458333333,114,0.0,16.8208333333,21.3444,5.26666666667,2014,14.5414573613,840.369656291,11.2490041105,29.6593562052,-18.4103520948,6.10943888741,3.12988241125,0.24160290575,0.230484384812,0.43529208125,27.139470019,13.6210492027,29.7800524696,29.4726027541,29.7800524696
651,1.47,0.241367905707,12.25,115,10.9,16.6375,9.4212,3.475,2014,6.70585595522,716.042862371,15.7051331257,25.8016068966,-10.0964737709,1.06978484204,2.87066787728,0.2428268735,0.231959620375,0.4419220535,26.5483998027,13.6783861678,30.9210472927,31.6463632259,30.9210472927
652,4.99,0.428872265965,11.7041666667,116,0.0,15.9,25.1604,4.3625,2014,17.762545874,901.186253393,12.547853778,26.828430968,-14.28057719,6.22507643297,6.09565783795,0.24405084125,0.233434855938,0.44855202575,27.45,13.7353421462,28.0517757743,27.1899352716,28.0517757743
653,4.77,0.462651105565,13.675,117,0.1,16.2291666667,24.0804,3.975,2014,17.0378428094,786.536084912,6.73500291535,27.8318497924,-21.096846877,7.32554547163,4.45367168159,0.245274809,0.2349100915,0.455181998,25.2511863161,13.7919171377,29.2662373699,28.9117654429,29.2662373699
654,4.37333333333,0.488813684304,14.0555555556,118,0.0,16.5944444444,22.5744,3.45,2014,17.6424508634,777.983997041,4.37772555881,27.9987548011,-23.6210292423,6.81454141762,5.14433371097,0.24649877675,0.236385327063,0.46181197025,24.8963323971,13.8481111424,28.2315769761,27.1755606453,28.2315769761
655,6.22,1.14538690203,20.3666666667,119,0.0,17.4375,28.512,2.425,2014,17.8291731895,799.075535165,6.33967341406,28.6647503589,-22.3250769448,7.22529543108,5.56615286442,0.2477227445,0.237860562625,0.4684419425,24.7958619196,13.9039241603,29.6865903775,28.3393171239,29.6865903775
656,6.07,1.22631924652,21.625,120,0.0,18.3083333333,27.5976,1.91666666667,2014,17.6885662344,787.906300729,5.89822159846,28.4793091745,-22.5810875761,6.85466521848,5.53042846575,0.24894671225,0.239335798188,0.47507191475,24.9497748835,13.9593561914,31.0715860107,30.1146357487,31.0715860107
657,6.58,1.37085393537,22.45,121,0.0,18.9583333333,27.3276,2.31666666667,2014,16.804625459,816.364613609,6.21271718707,29.6846422219,-23.4719250349,5.66406578244,6.36822089221,0.25017068,0.24081103375,0.481701887,25.3580712889,14.0144072357,30.8286486996,29.5068351668,30.8286486996
658,7.38,1.2615069471,20.9083333333,122,0.0,19.0125,28.1772,4.175,2014,16.9505181558,808.590038584,11.6805421559,33.2821071225,-21.6015649666,4.69693763139,6.21301190296,0.25139464775,0.242286269313,0.48833185925,26.0207511358,14.0690772933,29.2013050181,27.7558257371,29.2013050181
659,6.6,0.643039110413,16.7041666667,123,0.0,18.8958333333,28.458,6.1125,2014,18.6035603577,816.92738861,4.16626304468,32.3514852352,-28.1852221905,7.09925466779,5.06934669378,0.2526186155,0.243761504875,0.4949618315,26.9378144241,14.123366364,28.2279890776,27.3461740309,28.2279890776
