,PET,VPD,air_temp,doy,precip,soil_temp,sw_in,wind_speed,year,wp_RNET,wp_ch4_gf,wp_co2_gf,wp_er,wp_gpp,wp_h,wp_le,mb_RNET,mb_ch4_gf,mb_co2_gf,mb_er,mb_gpp,mb_h,mb_le,wp_evi,wp_lswi2,wp_ndvi,mb_evi,mb_lswi2,mb_ndvi,wp_LST.day,wp_LST.night,mb_LST.day,mb_LST.night
471,3.33,0.468104652607,13.4625,300,0.0,15.6166666667,14.9184,5.21666666667,2013,6.88170692103,497.692794895,-17.1654302958,23.0007826869,-40.1662129827,-0.0190189618006,5.41054861225,4.72652112676,1647.36894259,5.27916274145,40.8767341939,-35.5975714525,1.05077776144,4.77888951864,0.254671428571,0.0922273612028,0.507914285714,0.270530434783,0.601708356348,0.635904347826,22.71,9.83,17.3327924403,12.17
472,2.81,0.500254770026,12.7708333333,301,0.0,15.575,14.7384,3.17916666667,2013,7.17729671012,463.059619395,-20.1397400006,19.4143428135,-39.5540828141,0.0179628530964,5.35592119477,4.57681690141,819.213385414,-5.82092777915,38.4455295703,-44.2664573495,1.64663606278,4.48159840429,0.251842857143,0.118260224994,0.505828571429,0.269943478261,0.600725345829,0.632734782609,23.0022933433,9.04111781493,17.1531023966,12.3376226215
473,1.65,0.368402309531,12.0,302,0.0,15.2375,11.0448,1.52916666667,2013,5.90780662753,264.000981569,-17.8979081066,14.8507873042,-32.7486954107,1.29693583454,3.37282072062,4.97623943662,1360.46662559,-7.25094724505,36.3955405142,-43.6464877593,2.19423406292,4.83911668894,0.249014285714,0.144293088784,0.503742857143,0.269356521739,0.59974233531,0.629565217391,22.4205710508,9.0685674282,16.9777088173,12.1768830427
474,2.18,0.414187758329,12.2125,303,0.0,14.9666666667,13.6944,1.7375,2013,6.41892943144,277.835225444,-18.3142533655,15.5237043849,-33.8379577504,1.36183841221,3.83746382338,4.3971971831,1396.49996606,-0.444263536316,35.9312766272,-36.3755401635,1.72814880946,4.34853449499,0.246185714286,0.170325952575,0.501657142857,0.268769565217,0.598759324791,0.626395652174,21.9342971647,9.08897679475,16.8066117025,12.0146353055
475,2.24,0.495313230088,12.6458333333,304,0.0,14.675,14.1912,1.19166666667,2013,7.32960952153,243.283034978,-15.9671837546,14.9381410639,-30.9053248186,2.03467888715,4.12712627329,4.56591549296,877.540293104,-5.17447507213,31.8606785666,-37.0351536387,1.28812451093,3.91816546329,0.243357142857,0.196358816366,0.499571428571,0.268182608696,0.597776314272,0.623226086957,21.543471685,9.10234591459,16.6398110521,11.85087941
476,2.35,0.557031637798,12.8666666667,305,0.0,14.5208333333,14.0616,1.17083333333,2013,7.41921494096,211.270482255,-15.2382391363,15.20020554,-30.4384446763,2.09874473895,4.34467491105,4.18804225352,948.496463908,-7.78800804424,30.6291273351,-38.4171353793,1.11063063471,4.49203929858,0.240528571429,0.222391680156,0.497485714286,0.267595652174,0.596793303753,0.620056521739,21.2480946116,9.10867478771,16.4773068663,11.6856153562
477,2.8,0.587664808603,14.1208333333,306,0.0,14.4041666667,12.7332,2.2125,2013,6.46907093714,341.118048251,-13.7304723973,16.8884418212,-30.6189142184,0.210399707919,4.80953740704,3.69773239437,1411.80256155,-2.07014104066,37.9734530517,-40.0435940923,0.159726763592,5.47225430394,0.2377,0.248424543947,0.4954,0.267008695652,0.595810293234,0.616886956522,21.0481659447,9.10796341413,16.3190991449,11.5188431441
478,4.62,1.0181121329,14.2791666667,307,0.0,14.5333333333,11.61,5.42916666667,2013,4.21262549314,376.713667934,-7.99834871561,19.5336912874,-27.532040003,-2.38144404329,6.05405482285,1.23794366197,1299.26028544,-7.70650563197,29.1075793553,-36.8140849873,-5.21753561086,9.23779725691,0.236913043478,0.245317663433,0.495469565217,0.26642173913,0.594827282715,0.613717391304,20.9436856841,9.10021179383,16.165187888,11.3505627736
479,5.13,1.07901235582,15.0041666667,308,0.0,14.2583333333,13.7952,5.51666666667,2013,5.01216452119,399.207154768,-10.1073716558,18.5512049727,-28.6585766285,-2.08452331173,6.36809869358,2.41516901408,1047.8929975,-13.8501885034,30.2976752287,-44.1478637321,-6.11609146398,9.71970122328,0.236126086957,0.24221078292,0.495539130435,0.265834782609,0.593844272196,0.610547826087,21.47,9.17,16.0155730956,10.41
480,2.59,0.771064110838,12.9041666667,309,0.0,14.1291666667,12.8232,1.95,2013,5.81830144017,213.544495713,-11.8899608719,13.9338196184,-25.8237804902,1.22132803389,4.33217422816,3.90549295775,791.982595846,-11.5492381765,28.7586499991,-40.3078881756,0.0400417253097,6.25301562,0.235339130435,0.239103902406,0.495608695652,0.265247826087,0.592861261677,0.60737826087,20.9534803301,9.0635878131,15.8702547677,11.0094775577
481,2.14,0.645887998266,12.3958333333,310,0.0,13.8583333333,11.9736,1.2375,2013,6.08765923828,185.249664609,-11.2251384418,13.5794175115,-24.8045559533,1.73094821203,3.85470736104,4.66390140845,634.800026327,-13.5011012905,30.1864354138,-43.6875367043,1.22360462149,4.35511864442,0.234552173913,0.235997021893,0.49567826087,0.264660869565,0.591878251158,0.604208695652,20.9325751326,9.03471545267,15.7292329043,10.8366727122
482,2.36,0.740201743388,14.5125,311,0.0,13.9958333333,12.8808,1.3,2013,6.51376336086,218.412572167,-10.1923814638,13.4029862299,-23.5953676937,1.42180218286,4.22933035721,4.12047887324,965.675235078,4.16730682889,33.0637691955,-28.8964623666,-0.383949893258,3.99460907103,0.233765217391,0.232890141379,0.495747826087,0.264073913043,0.590895240639,0.601039130435,20.8719382374,8.99880284552,15.5925075053,10.6623597085
483,2.43,0.674319897713,14.8833333333,312,0.0,14.1458333333,12.6468,1.65416666667,2013,6.13718958433,255.959141641,-10.5705321,13.5257421742,-24.0962742741,1.30928738964,3.84731553709,3.63638028169,1514.78774611,9.494679639,39.0107254553,-29.5160458163,-0.257641648683,5.42046430345,0.23297826087,0.229783260866,0.495817391304,0.263486956522,0.58991223012,0.597869565217,20.7715696445,8.95584999166,15.4600785708,10.4865385464
484,1.99,0.520848088933,12.6916666667,313,0.0,14.025,12.1752,1.075,2013,6.0819032148,197.311548207,-10.1046762483,12.8428767922,-22.9475530405,2.00069435923,3.20724645827,3.19829577465,955.955984809,-0.0479011509173,29.1029962277,-29.1508973786,0.712366152757,3.89130172318,0.232191304348,0.226676380352,0.495886956522,0.2629,0.588929219601,0.5947,20.631469354,8.90585689109,15.3319461008,10.309209226
485,2.03,0.413459586497,12.45,314,0.0,13.7958333333,12.2436,1.7125,2013,5.78318993243,305.024966276,-10.3008127843,14.1005983169,-24.4014111012,1.21483233974,3.18963673891,3.14556338028,1357.11736012,0.996415186123,37.0062155169,-36.0098003308,1.16404087029,3.79228682069,0.231404347826,0.223569499838,0.495956521739,0.260725,0.580326271581,0.596975,20.4516373657,8.84882354381,15.2081100953,10.1303717472
486,1.49,0.355925318312,12.3125,315,0.0,13.9,9.576,1.3875,2013,4.33672032626,206.508552965,-7.08973628729,12.5762584396,-19.6659947269,1.14419479165,2.38797444795,1.95325352113,928.792094612,1.99332180718,30.5277582064,-28.5344363992,0.692242893502,2.77982990804,0.230617391304,0.220462619325,0.496026086957,0.25855,0.571723323561,0.59925,20.2320736798,8.78474994982,15.0885705543,9.95002611016
487,1.75,0.617825893838,14.9583333333,316,0.0,14.15,8.7012,1.73333333333,2013,4.75777551703,210.43608872,-7.10754977607,11.9383018037,-19.0458515798,0.775687817539,2.95867258369,3.03223943662,1129.91430507,11.0415884239,36.0038398968,-24.962251473,-0.674499460872,4.36728739495,0.229830434783,0.217355738811,0.496095652174,0.256375,0.563120375541,0.601525,20.61,9.31,14.9733274777,11.43
488,2.34,0.696423216592,15.6666666667,317,0.0,14.1708333333,12.4056,1.97083333333,2013,5.550801877,233.583670153,-6.31226270131,13.2199656044,-19.5322283057,0.636279330051,3.58876131162,3.06532394366,1509.61940984,6.36149034679,37.6734497666,-31.3119594198,-0.905876592296,5.02733831446,0.229043478261,0.214248858298,0.496165217391,0.2542,0.554517427521,0.6038,19.6737512149,8.63548202169,14.8623808656,9.58481036106
489,1.68,0.402840722477,13.8,318,0.0,14.3166666667,8.5608,2.4875,2013,2.90939123609,313.95297534,-6.19283596751,13.9781961816,-20.1710321491,-0.652125482245,2.54302790304,1.40754929577,1412.04980416,3.4904884749,38.1973963449,-34.70690787,-0.552038854217,3.37921312907,0.228256521739,0.211141977784,0.496234782609,0.252025,0.545914479501,0.606075,19.334992436,8.55028768756,14.7557307181,9.39994024902
490,2.99,0.718543000186,13.0541666667,319,0.0,14.2,11.9592,3.43333333333,2013,4.4115093782,308.417644323,-7.24152291809,14.7145322588,-21.9560551769,-0.24577782827,4.15355579614,2.06264788732,1512.24316415,0.610408707908,34.4835653577,-33.8731566498,-1.38045452179,6.41582677868,0.227469565217,0.208035097271,0.496304347826,0.24985,0.537311531481,0.60835,18.9565019593,8.45805310672,14.6533770349,9.21356197865
491,2.09,0.462256506077,11.3958333333,320,0.0,13.6416666667,11.7432,2.2,2013,5.05421659272,320.88355304,-5.44534577787,13.7527283486,-19.1980741265,1.58071647106,3.15260887894,2.52925352113,1116.21324015,-3.02117980794,34.150232498,-37.1714123059,0.551342746662,4.35507752415,0.226682608696,0.204928216757,0.496373913043,0.247675,0.528708583461,0.610625,18.538279785,8.35877827917,14.5553198163,9.02567554996
492,1.6,0.278134403235,10.4875,321,0.0,13.5166666667,11.304,1.34583333333,2013,5.90154307556,257.855578329,-6.66937654133,12.7120711424,-19.3814476838,2.455374256,2.54688289347,2.72066197183,685.094324312,0.54465124728,27.9837218499,-27.4390706026,1.10094616514,1.66474298076,0.225895652174,0.201821336243,0.496443478261,0.2455,0.520105635441,0.6129,18.080325913,8.2524632049,14.4615590622,8.83628096295
493,1.24,0.236248917355,9.69166666667,322,0.1,13.1708333333,7.9272,2.00416666667,2013,3.78554450208,300.385459864,-6.94430793848,14.1486726804,-21.0929806188,0.759982162084,2.22872775744,1.28763380282,989.304427263,-0.885346931038,29.9053506483,-30.7906975794,0.183838819725,2.72920942466,0.225108695652,0.19871445573,0.496513043478,0.243325,0.511502687421,0.615175,17.5826403433,8.13910788393,14.3720947725,8.64537821761
494,0.51,0.16627640547,12.1291666667,323,10.6,13.3916666667,4.6224,1.62916666667,2013,3.56604811276,184.815077166,-0.752567904859,11.4619355668,-12.2145034717,1.11484638534,1.09183190822,1.0284084507,451.37803297,2.84312357044,26.336152079,-23.4930285086,0.156760913161,1.2568271141,0.22432173913,0.195607575216,0.496582608696,0.24115,0.502899739402,0.61745,17.0452230759,8.01871231624,14.2869269473,8.45296731394
495,0.19,0.10580229912,12.95,324,18.7,13.925,2.43,2.98333333333,2013,1.2078952563,259.504145705,4.50438978603,12.8767982683,-8.37240848231,-0.673178356604,0.634771781661,-0.427943661972,591.718845521,20.2331107608,30.2988089338,-10.065698173,-1.13318181882,0.832504557724,0.223534782609,0.192500694703,0.496652173913,0.238975,0.494296791382,0.619725,14.69,7.45,14.2060555866,8.55
496,3.95,0.591807001701,11.4833333333,325,8.8,13.7208333333,11.34,7.1125,2013,5.49348224012,351.557487651,1.13806857245,18.0711809448,-16.9331123723,-0.844830866262,4.81333318204,2.16608450704,1165.8105292,23.3835768752,28.4761410433,-5.09256416812,-3.49559091366,11.9601936761,0.222747826087,0.189393814189,0.49672173913,0.2368,0.485693843362,0.622,15.8844277576,7.75680044072,14.1294806904,8.06631205899
497,4.29,0.734675880865,11.0958333333,326,0.0,12.8333333333,11.9736,5.79166666667,2013,3.60832847587,323.94081096,-0.275607104544,16.975566612,-17.2511737165,-0.59398239857,4.39005779063,1.14553521127,767.996329956,8.8108876247,35.1778764444,-26.3669888197,-5.62251824151,12.8009468941,0.221960869565,0.186286933676,0.496791304348,0.234625,0.477090895342,0.624275,15.3275183256,7.61528413289,14.0572022587,7.87744976242
498,1.35,0.172597179945,7.59166666667,327,0.1,12.3583333333,10.3932,1.35,2013,4.95897282779,238.170657299,-3.22124091491,13.1882393721,-16.409480287,1.86993017669,2.22181459909,2.46764788732,355.921584436,-3.159246703,25.01207496,-28.171321663,0.962210116296,1.54226021487,0.221173913043,0.183180053162,0.496860869565,0.23245,0.468487947322,0.62655,14.7973458148,7.46672757836,13.9892202914,7.69246136225
499,1.38,0.212485430567,7.8625,328,0.2,12.1,11.214,0.841666666667,2013,5.58591553478,209.88726604,-3.51904982039,12.3537495777,-15.8727993981,2.52986827766,2.17441221875,2.02690140845,547.546395335,-2.39732951123,22.1311604746,-24.5284899858,2.17417124213,2.06090179304,0.220386956522,0.180073172648,0.496930434783,0.230275,0.459884999302,0.628825,14.2939102253,7.31113077711,13.9255347886,7.51134685846
500,1.41,0.240613438798,8.49583333333,329,0.1,11.8916666667,11.1132,1.02083333333,2013,5.27042506314,217.843243688,-2.60768552783,12.2281064839,-14.8357920117,2.45998751927,2.07031013551,2.06657746479,500.033160607,-0.153695274074,21.1493785376,-21.3030738117,1.64595211237,1.81509176794,0.2196,0.176966292135,0.497,0.2281,0.451282051282,0.6311,13.8172115571,7.14849372914,13.8661457503,7.33410625106
501,1.09,0.243856162641,8.75416666667,330,0.0,11.7625,8.5176,0.954166666667,2013,4.07276316292,208.184358933,-0.745830889461,12.1075159001,-12.8533467896,1.85387725388,1.667139853,1.93918309859,410.188765005,-0.824726381167,22.1993284705,-23.0240548517,1.51057343059,1.47992516601,0.214466666667,0.155014354313,0.489233333333,0.222322222222,0.441532057816,0.623811111111,13.3672498101,6.97881643447,13.8110531765,7.16073954004
502,1.31,0.301725107241,9.90416666667,331,0.0,11.9416666667,8.8956,1.52916666667,2013,4.01284285714,200.294351259,-0.697748156827,11.4948316699,-12.1925798267,2.19292393301,1.42924565454,2.07938028169,388.429331949,-4.86330001915,22.621712735,-27.4850127542,1.15479834665,1.63547852453,0.209333333333,0.133062416491,0.481466666667,0.216544444444,0.431782064351,0.616522222222,12.9440249844,6.80209889308,13.7602570672,6.99124672542
503,1.53,0.408403544029,11.2916666667,332,0.0,12.0541666667,11.2536,1.0875,2013,4.54479546106,222.95228943,0.0812849349226,10.8962577352,-10.8149728003,2.47186007579,1.68178611837,2.47043661972,546.683194585,3.37019140934,21.6962942184,-18.3261028091,0.376241758559,2.26119955378,0.2042,0.11111047867,0.4737,0.210766666667,0.422032070885,0.609233333333,14.69,5.77,15.03,6.71
504,1.5,0.347685491679,10.6041666667,333,0.0,12.0041666667,11.034,0.820833333333,2013,4.67993680977,220.050664148,1.52697005912,11.1662961393,-9.63932608015,2.5405038764,1.64355943137,2.12374647887,510.526542461,3.57909717039,21.3410639423,-17.7619667719,1.15664027966,1.80083342339,0.199066666667,0.0891585408479,0.465933333333,0.204988888889,0.41228207742,0.601944444444,12.1688921796,6.43409777453,13.671554242,6.66388278535
505,1.13,0.265976972532,9.86666666667,334,0.1,11.8625,8.5788,0.85,2013,4.07036250768,220.524728769,1.60790072917,11.3137095807,-9.70580885152,2.20932723014,1.36459297505,1.96592957746,408.388653737,4.33493622521,22.3990737841,-18.0641375589,1.74246093963,1.30283268848,0.193933333333,0.0672066030262,0.458166666667,0.199211111111,0.402532083954,0.594655555556,11.7991963663,6.25592360606,13.6336475261,6.50601165989
506,1.39,0.280325702696,10.0166666667,335,0.1,11.8,9.8676,0.858333333333,2013,5.24158988465,211.54064032,1.60895272871,10.8324200397,-9.22346731104,2.81276594561,1.58695214904,2.24252112676,439.541824319,4.91198138946,22.8965893095,-17.9846079201,1.95112020123,1.31155301189,0.1888,0.0452546652045,0.4504,0.193433333333,0.392782090489,0.587366666667,11.43844964,6.08381859958,13.6000372747,6.35201443083
507,1.62,0.295433827048,10.8291666667,336,0.2,11.775,9.9216,2.61666666667,2013,4.7383679271,308.91155968,4.84250250213,14.3374663013,-9.4949637992,0.903820416944,2.49518109385,1.95629577465,636.81380772,2.69682094546,28.1674632357,-25.4706422902,0.743447786644,2.36860886115,0.183666666667,0.0233027273827,0.442633333333,0.187655555556,0.383032097023,0.580077777778,11.0866520006,5.91778275509,13.5707234878,6.20189109815
508,1.8,0.524263249847,10.2375,337,0.0,12.1708333333,4.5216,4.92083333333,2013,-0.227427888881,336.496701591,11.0010848397,15.6552827149,-4.65419787516,-2.91543230576,2.56273717307,-1.19116901408,726.184067547,15.9820906452,26.3063305909,-10.3242399457,-3.80712792624,3.69590654667,0.178533333333,0.00135078956101,0.434866666667,0.181877777778,0.373282103557,0.572788888889,10.7438034483,5.75781607258,13.5457061653,6.05564166187
509,2.27,0.550760087144,5.26666666667,338,0.0,11.1291666667,10.7496,3.5125,2013,1.93795009897,248.861344182,4.10921743028,13.2663786506,-9.15716122028,0.194725269108,2.76668313478,-0.275830985915,567.822803294,2.90339631857,17.8552148984,-14.9518185798,-0.687317633604,5.75612803115,0.1734,-0.0206011482607,0.4271,0.1761,0.363532110092,0.5655,10.409903983,5.60391855207,13.5249853074,5.91326612197
510,1.68,0.421734164891,3.27916666667,339,0.0,9.925,10.5552,2.01666666667,2013,2.64469456692,224.011812799,3.21154086266,13.4965573443,-10.2850164816,1.64648421026,2.39601313827,1.0388028169,510.857931557,6.69713544569,18.7840447123,-12.0869092666,1.50886070764,3.84912651831,0.17223125,-0.00783202384262,0.42388125,0.1746625,0.355723866467,0.56023125,10.0849536047,5.45609019355,13.5085609139,5.77476447847
511,1.07,0.236926530229,3.175,340,12.5,9.1125,7.5888,2.39583333333,2013,3.33591436762,249.980922624,6.32417054408,13.733861218,-7.40969067391,0.243024858298,2.6401359616,0.0647746478873,234.560285268,6.77174361753,20.7296977841,-13.9579541666,1.28604465912,2.08834397367,0.1710625,0.00493710057548,0.4206625,0.173225,0.347915622841,0.5549625,7.65,5.31433099702,13.4964329849,5.64013673135
512,1.4,0.243619640792,4.47916666667,341,0.4,9.22916666667,9.6228,3.05833333333,2013,3.99268245171,240.808955724,9.23882518643,13.5848288104,-4.34600362396,0.56996974962,2.94403461298,2.04211267606,483.180117957,12.0575492347,22.1993629014,-10.1418136667,1.19597215666,4.00906525638,0.16989375,0.0177062249936,0.41744375,0.1717875,0.340107379216,0.54969375,9.49842183284,5.17864096247,13.4886015204,5.50938288062
513,1.42,0.248617011982,1.34583333333,342,0.0,8.7,10.8864,3.22083333333,2013,2.7122685687,238.602028293,4.57297803606,13.8173612055,-9.24438316943,1.05424055572,2.3859256329,0.767281690141,448.716533723,10.5848608155,18.5513560949,-7.96649527936,1.92419776767,3.97231662068,0.168725,0.0304753494117,0.414225,0.17035,0.332299135591,0.544425,9.30988388699,5.04902008992,13.4850665203,5.38250292628
514,1.17,0.245602126338,1.39583333333,343,0.0,8.10833333333,10.908,1.725,2013,2.56173609992,229.552592307,4.68074260239,13.5827388571,-8.90199625474,1.22127921999,2.15859991431,0.635323943662,294.405031357,5.19448810247,21.4975764758,-16.3030883733,2.49082246549,2.15673755033,0.16755625,0.0432444738298,0.41100625,0.1689125,0.324490891966,0.53915625,9.2033384758,4.92546837936,13.4858279848,5.25949686833
515,1.16,0.216285035782,2.53333333333,344,0.0,7.90833333333,10.7064,1.425,2013,4.50468119582,220.092236238,5.59241031363,13.4924238881,-7.90001357452,2.0834913359,2.27460939264,1.68071830986,247.741327749,7.87269052753,21.2024647291,-13.3297742016,3.02124502778,1.36881148162,0.1663875,0.0560135982479,0.4077875,0.167475,0.316682648341,0.5338875,9.17878559926,4.80798583078,13.4908859137,5.14036470677
516,1.18,0.210205112852,3.7,345,0.1,7.9625,10.5084,1.3875,2013,4.29388542079,218.882171222,5.96120027674,13.01897304,-7.05777276323,2.12160441215,1.97739385018,1.49197183099,268.893479793,6.91045883547,20.583646898,-13.6731880626,1.93082104195,1.09653310332,0.16521875,0.068782722666,0.40456875,0.1660375,0.308874404716,0.52861875,9.23622525736,4.6965724442,13.5002403071,5.0251064416
517,1.22,0.218972864951,4.58333333333,346,0.1,8.00833333333,10.5876,1.24166666667,2013,4.43968484745,218.666740601,6.41137674758,12.7486424376,-6.33726568999,2.26816991844,1.90360517475,1.79683098592,304.841044889,8.30640771576,19.47567155,-11.1692638343,2.83543702205,1.36570647678,0.16405,0.0815518470841,0.40135,0.1646,0.30106616109,0.52335,9.37565745012,4.5912282196,13.513891165,4.91372207282
518,1.47,0.317652362375,6.025,347,0.0,8.07916666667,10.4976,1.72916666667,2013,4.02678856733,217.735416078,6.94001090803,12.1925338386,-5.25252293059,2.33054016427,1.73408376671,1.75043661972,368.811536382,12.3348787759,19.2027479506,-6.86786917469,2.31234740396,1.73213564574,0.16288125,0.0943209715022,0.39813125,0.1631625,0.293257917465,0.51808125,9.59708217754,4.49195315699,13.5318384874,4.80621160043
519,1.24,0.24990749678,5.61666666667,348,0.0,8.19166666667,10.1556,1.44166666667,2013,3.4984602894,207.981433582,6.91072282914,12.6672924604,-5.75656963126,2.18563400501,1.49475158613,1.46978873239,231.608048552,5.11075232179,18.6878884861,-13.5771361643,2.26482196175,1.26709675142,0.1617125,0.10709009592,0.3949125,0.161725,0.28544967384,0.5128125,11.27,4.39874725638,11.75,4.70257502442
520,1.27,0.250423633681,5.925,349,0.1,8.14583333333,10.1556,1.12916666667,2013,4.23696558597,209.496308283,7.27413567231,12.2268999988,-4.95276432644,2.42434351648,1.51548557362,1.7304084507,247.455066329,8.0472017299,18.9710114508,-10.9238097209,2.48925313021,1.00774822425,0.16054375,0.119859220338,0.39169375,0.1602875,0.277641430215,0.50754375,10.2346549256,4.31161051775,13.5787838413,4.60281234481
521,1.33,0.271324258387,6.85416666667,350,0.0,8.30416666667,10.2816,1.35416666667,2013,4.25543807931,206.803661875,7.41701764222,11.9953054737,-4.5782878315,2.59817414014,1.34183343319,1.76032394366,269.777736931,6.01485459307,19.6752893652,-13.6604347721,1.94088303032,1.0966802378,0.159375,0.132628344756,0.388475,0.15885,0.26983318659,0.502275,10.5482943246,4.23054294111,13.6041045044,4.50692356159
522,0.93,0.249915893009,7.2625,351,0.0,8.63333333333,7.542,1.2375,2013,2.75996619343,199.032747045,7.67936896113,12.0681308784,-4.38876191726,1.874395294,0.820276033321,1.05743661972,211.461255635,6.3350750309,19.0660191171,-12.7309440862,1.46224854194,0.660542793947,0.15820625,0.145397469175,0.38525625,0.1574125,0.262024942965,0.49700625,10.8414176369,4.15554452646,13.6300442635,4.41490867475
523,1.19,0.36105932411,9.32083333333,352,0.0,8.92083333333,7.0596,2.14583333333,2013,2.24537562624,222.773481722,8.74351633474,12.4009555858,-3.65743925102,0.907628535798,0.844180703992,0.726971830986,508.099525104,14.830417846,20.9143626903,-6.08394484432,-0.258850038961,1.63088824573,0.1570375,0.158166593593,0.3820375,0.155975,0.254216699339,0.4917375,11.1140248622,4.0866152738,13.6566031185,4.32676768431
524,3.57,0.629340982145,9.8875,353,0.0,9.34583333333,9.8136,6.09583333333,2013,1.28256579073,288.506501195,13.8171912632,15.9910036251,-2.17381236186,-2.46196542754,3.41635999189,-0.370394366197,384.821343227,16.3451417162,22.6272137001,-6.28207198392,-4.93478815929,5.4526680827,0.15586875,0.170935718011,0.37881875,0.1545375,0.246408455714,0.48646875,11.3661160007,4.02375518313,13.6837810696,4.24250059025
525,2.29,0.667697135687,8.20833333333,354,0.0,9.0375,10.332,2.8375,2013,2.37184244761,216.051250192,9.62829557927,12.62147588,-2.99318030072,1.00485039015,1.94859255532,0.867295774648,356.729840608,9.84626481409,18.4072454835,-8.56098066944,-0.583384945636,3.94715262287,0.1547,0.183704842429,0.3756,0.1531,0.238600212089,0.4812,11.5976910523,3.96696425445,13.7115781166,4.16210739258
526,1.42,0.34864832493,6.47916666667,355,0.0,8.70833333333,10.2204,1.54583333333,2013,3.23335773667,218.51454938,10.4067570183,12.4660337054,-2.05927668707,2.50839482856,1.06540510609,1.88543661972,345.73553357,12.1629035571,18.6336649442,-6.4707613871,3.6067018357,1.69869537391,0.157916666667,0.194298397312,0.383291666667,0.151996,0.236311624018,0.477556,11.8087500171,3.91624248776,13.7399942596,4.08558809131
527,1.35,0.314923551139,6.51666666667,356,0.0,8.64583333333,9.936,1.47083333333,2013,3.68841553478,205.52121759,8.41521293922,12.2475886593,-3.83237572012,2.30305723478,1.10675293026,2.00307042254,219.373486431,5.14717851022,18.0764837676,-12.9293052573,1.73623893984,1.07720329506,0.161133333333,0.204891952196,0.390983333333,0.150892,0.234023035947,0.473912,12.81,4.19,13.7690294987,3.35
528,1.35,0.322559753291,7.5375,357,0.0,8.7375,10.0116,1.44166666667,2013,3.5324624872,205.747043385,8.40323393039,11.8294529647,-3.42621903427,2.42991938169,0.845691274976,1.65511267606,240.478456652,10.7048419248,17.3959969217,-6.69115499693,2.00619720359,0.931187175076,0.16435,0.215485507079,0.398675,0.149788,0.231734447876,0.470268,12.169319686,3.83300644035,13.7986838337,3.94417117792
529,1.44,0.311602995366,8.2625,358,0.0,8.8375,10.5624,1.24583333333,2013,3.84698460856,208.05335752,9.45516882378,12.0265490617,-2.57138023796,2.70499598361,0.8300523037,1.72787323944,266.414261302,10.1929961113,17.7188092879,-7.52581317663,2.0476023773,1.08941111745,0.167566666667,0.226079061962,0.406366666667,0.148684,0.229445859805,0.466624,12.3188303902,3.80049215963,13.8289572647,3.87927356581
530,1.25,0.239196211266,6.87916666667,359,0.0,8.88333333333,10.0332,1.45416666667,2013,4.14454248857,203.221916679,10.0306156542,12.1498549312,-2.11923927697,2.40099133007,1.12261040616,1.20397183099,210.447797563,8.4950497243,17.8972858404,-9.40223611608,1.36493848249,0.753273882198,0.170783333333,0.236672616846,0.414058333333,0.14758,0.227157271734,0.46298,12.4478250075,3.7740470409,13.8598497917,3.81824985009
531,1.37,0.280356162788,6.9625,360,0.1,8.05416666667,10.6812,1.17083333333,2013,4.030439656,207.715579511,10.5265449816,12.1373843126,-1.61083933101,2.42692041837,1.20594795296,1.40070422535,229.923942513,14.1447800297,17.45383606,-3.30905603036,1.49504478042,1.06522113363,0.174,0.247266171729,0.42175,0.146476,0.224868683663,0.459336,12.5563035379,3.75367108415,13.8913614146,3.76110003076
532,0.92,0.183630639815,5.67916666667,361,0.0,7.80416666667,7.4592,1.32083333333,2013,2.86223744454,201.960794639,10.7110653936,12.5272128077,-1.81614741405,1.51939003366,1.13126845,0.380028169014,230.575204403,9.61994708168,16.7458392886,-7.12589220687,0.878997591,0.828404580872,0.177216666667,0.257859726612,0.429441666667,0.145372,0.222580095591,0.455692,12.6442659814,3.7393642894,13.9234921336,3.70782410782
533,2.26,0.645108897087,9.475,362,0.1,7.70833333333,10.89,2.59583333333,2013,3.29845689714,225.930482602,11.5525945277,12.6116582286,-1.05906370086,1.33896836441,1.68101356151,0.840676056338,323.500524778,13.4592423928,19.0852884907,-5.62604609794,-0.491888920249,2.27866870481,0.180433333333,0.268453281496,0.437133333333,0.144268,0.22029150752,0.452048,12.7117123381,3.73112665663,13.9562419486,3.65842208127
